EmployeeId,CommuteDistance,DegreeCompleted,DegreeField,Department,EmploymentEndDate,EmploymentEndReason,EmploymentStartDate,Gender,JobLevel,MaritalStatus,NumPreviousCompanies,NumYearsWorked,OvertimeDays,OvertimeHours,Salary,TrainingsAttended,TravelFrequency,WeeklyHoursBudgeted,YearOfBirth
2488,18,Master,Finance,Accounting,2019-12-10,Retired,2017-06-07,Female,1,Married,,6,1,3,59100,2,,40,1987
2489,15,Bachelor,Computer Science,Other,,,2016-01-07,Female,3,Divorced,2.0,9,1,3,60800,0,Weekly,40,1985
2490,6,Master,Business,Other,,,2014-11-13,Male,5,Married,2.0,17,3,7,93200,1,Monthly,40,1979
2491,2,Associate,Marketing,Other,2019-02-06,Went to another company,2014-12-28,Female,1,Single,1.0,8,33,37,48800,3,Monthly,40,1986
2492,10,Bachelor,Life Sciences,Other,,,2018-08-17,Female,1,Single,1.0,5,7,15,44600,1,Less than Monthly,40,1988
2493,4,Master,Marketing,Marketing,,,2016-04-24,Female,2,,1.0,7,1,7,37200,2,,40,1986
2494,8,Bachelor,Finance,Other,2019-11-15,Fired,2019-03-23,Female,1,Married,3.0,11,1,6,53300,0,No travel,40,1985
2495,13,Master,Finance,Other,2019-11-19,Went to another company,2017-07-03,Female,2,Married,2.0,9,4,14,55300,2,weekly,40,1984
2496,17,Bachelor,Life Sciences,Other,2019-10-02,Went to another company,2010-02-14,Male,2,Divorced,0.0,10,28,37,56900,1,,40,1985
2497,7,Bachelor,Other,Marketing,,,2018-10-10,Female,2,Divorced,1.0,8,1,4,38300,0,Monthly,40,1989
2498,11,Master,Other,Marketing,,,2016-12-12,Female,5,Married,4.0,13,2,4,59100,0,Weekly,40,1980
2499,17,Master,Marketing,Other,2019-02-14,Went to another company,2016-02-22,Female,2,Single,3.0,28,24,53,96900,1,Weekly,40,1968
2500,18,Master,Other,Information Technology,2019-12-16,Retired,2008-01-04,Female,1,Married,,12,1,6,62700,1,Monthly,40,1982
2501,19,Doctor,Computer Science,Sales,2019-02-21,Went to another company,2016-02-03,Female,5,Married,10.0,39,6,19,102000,1,Less than Monthly,40,1955
2502,11,Bachelor,Business,Accounting,2019-12-10,Went to another company,2014-12-23,Male,4,Single,4.0,35,15,16,185400,1,No travel,40,1963
2503,8,Master,Other,Accounting,,,2019-06-16,Female,1,Single,1.0,7,5,12,60900,2,,40,1986
2504,8,Master,Business,Marketing,,,2019-04-03,Female,2,Married,0.0,1,2,7,31200,0,No travel,40,1995
2505,6,Bachelor,Marketing,Human Resources,2019-03-22,Retired,2016-10-11,Female,4,Single,8.0,33,6,9,124300,3,,40,1965
2506,6,Bachelor,Other,Marketing,2019-05-13,Retired,2019-01-04,Male,1,Married,,1,1,5,28300,1,Weekly,40,1993
2507,8,Master,Computer Science,Information Technology,,,2008-10-08,Male,3,,2.0,33,1,3,141200,3,Less than Monthly,40,1960
2508,9,Bachelor,Business,Accounting,,,2011-03-06,Male,3,Married,2.0,32,5,9,154200,0,Monthly,40,1966
2509,5,Bachelor,Life Sciences,Information Technology,2019-09-06,Fired,2016-06-16,Female,2,Single,2.0,20,1,3,87400,1,Weekly,40,1975
2510,11,Bachelor,Finance,Information Technology,,,2015-12-23,Male,3,Married,3.0,19,2,6,93400,2,No travel,40,1979
2511,16,Master,Business,Other,2019-07-12,Fired,2011-04-19,Male,5,Single,3.0,39,6,23,178500,1,No travel,40,1957
2512,9,Master,Business,Accounting,,,2019-06-09,Male,4,Single,4.0,14,1,4,99700,0,Monthly,40,1981
2513,10,Master,Finance,Other,2019-03-25,Went to another company,2016-09-03,Male,1,Married,4.0,22,9,18,73800,1,,40,1973
2514,10,Bachelor,Finance,Marketing,,,2019-08-20,Female,1,Married,4.0,16,2,8,44100,1,Weekly,40,1979
2515,3,Bachelor,Other,Sales,,,2010-07-14,Male,2,Married,1.0,20,2,7,43700,1,Monthly,40,1977
2516,14,Master,Marketing,Other,2019-07-30,Went to another company,2017-04-15,Male,4,Married,1.0,6,5,19,61200,1,,40,1991
2517,11,Master,Other,Other,2019-03-08,Went to another company,2017-07-15,Male,1,Divorced,1.0,9,6,19,50200,3,Weekly,40,1986
2518,4,Bachelor,Other,Other,2019-01-17,Went to another company,2016-10-01,Male,3,Married,3.0,23,2,5,91900,1,No travel,40,1973
2519,13,Bachelor,Other,Sales,2019-07-24,Went to another company,2017-10-16,Male,1,Single,3.0,21,1,2,40900,1,Less than Monthly,40,1976
2520,10,Master,Other,Information Technology,,,2015-04-28,Male,2,Married,1.0,9,2,8,63200,3,Weekly,40,1986
2521,3,Bachelor,Life Sciences,Marketing,,,2011-06-09,Male,2,Married,2.0,22,2,5,58000,1,Monthly,40,1974
2522,10,Bachelor,Life Sciences,Other,,,2019-05-18,Female,2,Single,1.0,4,1,1,47700,1,Weekly,40,1989
2523,5,Master,Life Sciences,Information Technology,,,2019-04-23,Male,4,Divorced,0.0,1,1,3,60300,2,Weekly,40,1993
2524,6,Bachelor,Business,Other,2019-08-28,Went to another company,2019-01-01,Male,3,Married,7.0,28,6,18,106600,0,,40,1965
2525,1,Bachelor,Other,Information Technology,,,2019-01-31,Female,1,Married,2.0,11,2,7,60900,2,,40,1987
2526,5,Bachelor,Other,Marketing,,,2019-06-17,Male,1,Single,1.0,4,1,3,31000,1,Less than Monthly,40,1991
2527,9,Master,Finance,Other,,,2017-05-02,Female,2,Divorced,3.0,12,5,10,60400,1,Monthly,40,1985
2528,4,Master,Business,Other,2019-01-24,Fired,2017-05-22,Female,2,Divorced,2.0,12,4,5,60400,1,,40,1981
2529,17,Bachelor,Business,Marketing,2019-05-31,Went to another company,2008-11-15,Male,2,Single,0.0,12,6,19,43100,1,,40,1983
2530,14,Master,Other,Accounting,2019-12-12,Went to another company,2014-11-09,Female,2,Married,2.0,18,2,6,92700,1,Monthly,40,1978
2531,9,Master,Marketing,Other,2019-02-27,Went to another company,2017-11-16,Male,2,Single,2.0,16,2,9,68000,0,Weekly,40,1981
2532,9,Bachelor,Other,Marketing,,,2018-04-01,Male,2,Divorced,1.0,11,1,2,41900,1,Monthly,40,1983
2533,10,Master,Life Sciences,Other,,,2014-09-04,Female,3,Married,1.0,13,7,26,68400,1,weekly,40,1980
2534,14,Bachelor,Computer Science,Other,,,2015-06-20,Female,2,Married,0.0,5,1,3,49100,1,,40,1988
2535,9,Bachelor,Other,Other,2019-04-26,Went to another company,2009-01-16,Male,2,Married,2.0,32,1,5,109100,1,,40,1966
2536,7,Master,Other,Other,,,2012-06-05,Male,2,Single,1.0,15,1,4,66000,3,Weekly,40,1979
2537,8,Bachelor,Finance,Marketing,,,2019-02-10,Female,4,Married,1.0,9,2,7,47800,1,No travel,40,1984
2538,9,Master,Business,Other,2019-07-16,Went to another company,2017-09-11,Female,3,Divorced,8.0,30,1,3,113100,0,Weekly,40,1964
2539,12,Master,Other,Accounting,,,2019-04-04,Male,2,Single,3.0,15,2,9,84800,1,No travel,40,1978
2540,7,Bachelor,Business,Marketing,,,2018-08-22,Female,1,Married,0.0,2,1,4,29200,1,,40,1991
2541,2,Master,Other,Sales,2019-03-22,Fired,2019-02-04,Female,1,Divorced,1.0,5,2,8,25500,1,Monthly,40,1992
2542,1,Master,Business,Information Technology,2019-11-29,Retired,2014-12-20,Male,3,Single,,4,2,8,59900,0,No travel,40,1992
2543,20,Master,Other,Human Resources,,,2016-06-17,Male,3,Single,4.0,23,1,2,84100,0,No travel,40,1975
2544,5,Bachelor,Other,Other,,,2013-09-09,Female,2,Single,2.0,21,5,13,78800,0,Less than monthly,40,1977
2545,6,Master,Computer Science,Other,2019-01-14,Fired,2014-08-12,Male,2,Single,0.0,6,1,4,50600,1,Weekly,40,1987
2546,7,Master,Finance,Other,,,2019-01-02,Female,2,Married,1.0,1,6,21,43600,2,Monthly,40,1993
2547,11,Bachelor,Other,Marketing,,,2016-03-19,Female,3,Married,0.0,4,1,3,37500,1,,40,1992
2548,2,Bachelor,Computer Science,Accounting,,,2016-04-11,Female,4,Single,4.0,19,2,3,115500,1,Monthly,40,1979
2549,12,Associate,Business,Other,,,2018-07-27,Female,2,Divorced,2.0,13,1,3,62200,1,Weekly,40,1982
2550,11,Master,Finance,Other,,,2014-09-17,Male,1,Single,0.0,6,8,27,46000,1,No travel,40,1988
2551,9,Bachelor,Other,Sales,2019-06-07,Went to another company,2017-05-02,Male,4,Single,1.0,13,5,9,43000,0,Weekly,40,1983
2552,13,Bachelor,Marketing,Accounting,2019-08-30,Retired,2005-11-20,Female,2,Single,,18,3,5,92700,1,Monthly,40,1975
2553,11,Associate,Other,Marketing,,,2015-11-19,Female,1,Married,0.0,5,1,2,31900,2,Monthly,40,1989
2554,13,Bachelor,Technical Degree,Marketing,,,2014-05-10,Female,2,Single,2.0,27,2,9,67200,1,monthly,40,1971
2555,8,Associate,Other,Other,2019-07-26,Went to another company,2015-06-01,Female,1,Married,3.0,24,13,30,78300,4,,40,1974
2556,13,Bachelor,Finance,Other,,,2017-06-07,Female,1,Married,2.0,16,12,39,61800,2,,40,1980
2557,10,Master,Finance,Other,,,2018-01-21,Male,1,Married,1.0,6,2,7,46000,-1,No travel,40,1991
2558,12,Bachelor,Business,Accounting,2019-11-13,Retired,2004-02-24,Female,2,Single,,15,1,4,84800,2,Less than Monthly,40,1983
2559,7,Master,Other,Marketing,,,2016-08-31,Male,4,Single,1.0,6,4,7,43700,2,,40,1991
2560,11,Master,Computer Science,Marketing,,,2014-08-01,Male,1,Married,0.0,6,2,7,32800,1,weekly,40,1987
2561,12,Doctor,Business,Information Technology,,,2013-09-02,Female,1,Single,1.0,16,1,4,70600,1,No travel,40,1980
2562,5,Bachelor,Other,Other,2019-08-19,Retired,2012-05-22,Male,3,Single,2.0,23,1,3,91900,3,Weekly,40,1970
2563,9,Bachelor,Computer Science,Other,,,2015-01-10,Female,1,Married,3.0,31,1,2,96300,2,No travel,40,1967
2564,13,Bachelor,Marketing,Other,2019-10-15,Retired,1990-06-20,Male,1,Married,,30,2,8,93400,1,,40,1968
2565,12,Bachelor,Business,Marketing,,,2009-05-14,Female,4,Single,1.0,18,1,6,62300,1,,40,1976
2566,12,Bachelor,Marketing,Other,,,2016-03-04,Female,1,Married,1.0,4,2,3,43300,1,Weekly,40,1994
2567,9,Doctor,Finance,Human Resources,2019-05-17,Fired,2009-05-30,Female,2,Married,1.0,20,2,6,69900,1,,40,1973
2568,5,Bachelor,Business,Marketing,,,2016-10-15,Female,2,Single,4.0,30,5,7,73400,2,No travel,40,1964
2569,7,Bachelor,Technical Degree,Information Technology,2019-10-11,Retired,2014-06-20,Male,2,Single,,8,1,4,61300,0,Monthly,40,1990
2570,7,Master,Computer Science,Other,,,2013-10-02,Female,3,Single,1.0,15,1,3,72600,0,No travel,40,1983
2571,4,Master,Computer Science,Accounting,,,2014-08-04,Male,3,,3.0,16,5,18,96100,1,Less than Monthly,40,1981
2572,9,Master,Other,Other,,,2016-12-04,Male,4,Married,2.0,20,2,7,92600,1,No travel,40,1973
2573,12,Bachelor,Business,Other,,,2018-08-20,Female,3,Married,3.0,12,7,19,66400,5,Less than Monthly,40,1985
2574,5,Master,Finance,Human Resources,,,2019-01-09,Male,3,Married,2.0,8,1,4,54000,1,No travel,40,1985
2575,11,Bachelor,Marketing,Other,,,2017-03-19,Female,1,Single,2.0,16,3,14,61800,1,,40,1978
2576,15,Bachelor,Computer Science,Other,,,2019-04-16,Female,1,,2.0,11,1,3,53300,1,,40,1985
2577,7,Master,Business,Marketing,2019-01-10,Went to another company,2019-01-03,Male,5,Single,9.0,32,3,4,103700,1,No travel,40,1964
2578,13,Bachelor,Business,Other,,,2018-08-12,Female,2,Single,4.0,28,1,2,96900,2,Monthly,40,1967
2579,8,Master,Business,Information Technology,,,2011-10-29,Male,5,Single,1.0,15,1,7,100400,1,Monthly,40,1983
2580,15,Bachelor,Business,Other,2019-03-12,Went to another company,2011-08-30,Male,3,Divorced,4.0,37,2,9,139100,2,Weekly,40,1959
2581,9,Master,Computer Science,Other,,,2017-08-08,Male,2,Single,1.0,13,4,9,62200,2,Monthly,40,1981
2582,3,Master,Other,Information Technology,,,2015-11-08,Female,2,Single,0.0,5,2,9,56100,1,Less than Monthly,40,1993
2583,12,Bachelor,Life Sciences,Marketing,2019-08-16,Went to another company,2015-01-02,Female,3,Single,5.0,43,3,8,118600,0,,40,1955
2584,17,Bachelor,Business,Other,2019-03-12,Fired,2013-04-11,Female,1,Single,1.0,12,5,9,54900,7,Monthly,40,1986
2585,5,Bachelor,Marketing,Accounting,,,2015-07-03,Male,3,Divorced,2.0,17,2,4,99000,1,Monthly,40,1976
2586,15,Bachelor,Finance,Marketing,,,2008-09-13,Female,2,Single,0.0,12,3,8,43100,1,Weekly,40,1981
2587,16,Master,Finance,Other,2019-09-13,Retired,1989-06-24,Male,4,Married,,32,5,6,132000,1,Less than monthly,40,1965
2588,6,Bachelor,Computer Science,Human Resources,,,2018-07-10,Female,3,Married,1.0,7,1,1,52400,1,Less than monthly,40,1987
2589,14,Bachelor,Marketing,Other,,,2017-08-05,Male,1,Married,2.0,13,2,8,56500,0,Monthly,40,1980
2590,9,Doctor,Technical Degree,Other,2019-11-08,Retired,2005-04-23,Male,1,Single,,14,1,1,58200,1,No travel,40,1983
2591,9,Bachelor,Computer Science,Sales,2019-01-07,Went to another company,2014-11-23,Male,1,Married,0.0,6,5,12,26300,1,Monthly,40,1991
2592,18,Bachelor,Marketing,Other,,,2019-08-02,Male,1,Divorced,3.0,13,5,7,56500,1,Monthly,40,1981
2593,15,Master,Other,Other,,,2015-09-29,Female,2,Single,2.0,15,2,7,66000,1,No travel,40,1979
2594,13,Master,Computer Science,Other,,,2013-11-22,Male,2,Married,3.0,33,4,8,112300,2,Monthly,40,1964
2595,19,Bachelor,Other,Accounting,,,2013-06-23,Female,3,Married,3.0,30,1,4,145400,1,No travel,40,1968
2596,11,Bachelor,Other,Other,,,2017-09-29,Male,1,Single,6.0,22,4,7,73800,1,No travel,40,1971
2597,9,Master,Computer Science,Other,2019-04-25,Went to another company,2015-10-29,Male,2,Divorced,3.0,21,4,9,78800,2,Weekly,40,1975
2598,15,Bachelor,Business,Marketing,,,2011-11-24,Female,4,Single,3.0,30,1,4,88800,7,,40,1967
2599,8,Below College,,Sales,2019-04-01,Retired,1998-05-26,Male,2,Single,,21,0,0,45000,2,monthly,40,1975
2600,5,Master,Marketing,Human Resources,,,2015-07-09,Female,4,Single,3.0,29,9,15,110400,3,No travel,40,1964
2601,4,Master,Business,Other,,,2012-10-28,Male,3,Single,3.0,25,1,6,97500,2,monthly,40,1970
2602,14,Master,Finance,Accounting,2019-11-01,Retired,2001-01-26,Male,3,Divorced,,19,9,17,105000,1,Weekly,40,1977
2603,7,Bachelor,Technical Degree,Other,2019-09-24,Retired,2006-08-28,Female,2,Married,,12,4,13,60400,1,Weekly,40,1986
2604,3,Master,Finance,Other,,,2017-12-11,Female,3,Married,1.0,4,2,11,52400,1,,40,1991
2605,13,Master,Marketing,Other,2019-05-13,Went to another company,2015-08-23,Male,3,Single,2.0,16,6,11,74800,0,Less than monthly,40,1979
2606,1,Bachelor,Finance,Marketing,,,2014-09-01,Female,3,Married,2.0,26,2,5,71800,1,,40,1972
2607,3,Bachelor,Marketing,Other,,,2017-09-13,Male,2,Single,2.0,9,1,5,55300,1,Monthly,40,1988
2608,13,Master,Other,Other,2019-09-13,Went to another company,2013-01-31,Female,1,Divorced,0.0,7,1,4,47400,0,Monthly,40,1990
2609,14,Bachelor,Business,Other,,,2015-12-04,Male,1,Married,5.0,29,1,3,90700,0,No travel,40,1966
2610,6,Bachelor,Marketing,Information Technology,2019-05-10,Went to another company,2016-08-13,Male,1,Divorced,1.0,13,7,13,64600,0,,40,1985
2611,16,Master,Marketing,Marketing,,,2014-07-07,Female,1,Married,3.0,18,2,7,46800,1,Monthly,40,1977
2612,11,Master,Marketing,Other,,,2018-03-15,Male,5,Married,5.0,35,1,5,158600,0,Monthly,40,1963
2613,14,Bachelor,Finance,Information Technology,2019-12-16,Retired,2010-09-16,Male,3,Married,,9,6,19,69500,2,,40,1988
2614,12,Master,Finance,Marketing,,,2017-03-31,Female,4,Married,1.0,13,1,2,53800,3,Weekly,40,1984
2615,10,Master,Other,Other,2019-11-21,Went to another company,2019-08-03,Male,3,Single,2.0,7,2,9,57300,1,Monthly,40,1987
2616,15,Associate,Computer Science,Accounting,2019-03-21,Retired,2007-03-11,Male,1,Single,,14,2,10,74900,1,No travel,40,1983
2617,15,Master,Marketing,Marketing,2019-08-16,Went to another company,2012-02-23,Female,1,Single,1.0,13,1,3,40400,4,Monthly,40,1982
2618,8,Bachelor,Finance,Marketing,,,2015-03-05,Female,3,Married,3.0,24,3,7,67600,1,No travel,40,1969
2619,7,Bachelor,Finance,Other,2019-05-17,Retired,2015-10-28,Female,1,Divorced,,6,1,4,46000,2,Weekly,40,1990
2620,17,Bachelor,Other,Accounting,,,2013-01-22,Male,1,Divorced,0.0,7,1,6,60900,1,,40,1988
2621,18,Master,Other,Other,2019-04-26,Went to another company,2018-10-13,Male,3,Married,3.0,23,2,7,91900,0,No travel,40,1972
2622,8,Bachelor,Other,Other,,,2019-04-25,Female,1,Single,0.0,1,2,6,39700,1,Weekly,40,1994
2623,8,Bachelor,Other,Accounting,,,2014-02-02,Male,2,Divorced,2.0,14,4,9,82400,1,Weekly,40,1981
2624,13,Bachelor,Other,Human Resources,,,2012-12-16,Male,1,Married,0.0,8,5,12,44600,0,Monthly,40,1988
2625,11,Bachelor,Other,Sales,2019-08-05,Went to another company,2019-05-07,Male,2,Single,3.0,15,1,5,37700,0,No travel,40,1981
2626,7,Bachelor,Business,Human Resources,,,2018-03-04,Female,1,Single,6.0,25,2,5,73700,1,No travel,40,1968
2627,6,Bachelor,Finance,Other,,,2014-01-04,Male,1,Single,0.0,6,8,21,46000,3,Weekly,40,1992
2628,9,Bachelor,Finance,Marketing,2019-10-29,Fired,2013-01-02,Female,2,Married,0.0,7,3,11,37200,0,,40,1991
2629,7,Bachelor,Finance,Sales,,,2018-12-15,Female,1,Married,1.0,9,7,9,28700,1,,40,1989
2630,10,Bachelor,Business,Information Technology,2019-04-15,Went to another company,2015-01-11,Male,2,Single,2.0,13,4,14,71100,3,,40,1980
2631,6,Bachelor,Finance,Marketing,,,2017-12-22,Male,1,Divorced,0.0,3,3,8,30000,1,Monthly,40,1991
2632,12,Bachelor,Other,Information Technology,,,2019-02-09,Male,1,Married,3.0,15,1,2,68600,1,Weekly,40,1983
2633,6,Master,Other,Other,2019-12-06,Retired,2012-05-10,Female,2,Single,,6,5,18,50600,1,No travel,40,1988
2634,13,Bachelor,Other,Accounting,,,2012-04-08,Female,1,Divorced,2.0,18,2,3,84300,1,Monthly,40,1980
2635,13,Master,Technical Degree,Other,,,2016-11-03,Female,3,Single,4.0,23,4,5,91900,0,,40,1972
2636,12,Master,Other,Other,2019-08-15,Went to another company,2008-06-24,Female,3,Divorced,1.0,20,6,10,84100,4,No travel,40,1975
2637,14,Master,Marketing,Sales,2019-03-26,Fired,2019-03-09,Female,1,Married,2.0,7,3,12,27100,2,Monthly,40,1989
2638,10,Master,Other,Information Technology,,,2019-04-08,Male,1,Married,2.0,7,2,5,54100,0,Monthly,40,1987
2639,16,Bachelor,Technical Degree,Marketing,,,2014-06-28,Female,1,Married,3.0,16,24,36,44100,3,No travel,40,1980
2640,14,Bachelor,Finance,Accounting,,,2009-06-02,Female,1,Divorced,0.0,11,1,4,68500,2,No travel,40,1982
2641,8,Master,Marketing,Marketing,,,2019-01-06,Male,4,Single,2.0,8,3,9,46400,4,No travel,40,1985
2642,5,Bachelor,Finance,Sales,,,2011-05-14,Female,1,Single,0.0,9,1,1,28700,1,Monthly,40,1985
2643,8,Master,Marketing,Other,,,2017-03-20,Female,2,Married,2.0,14,5,13,64100,1,Weekly,40,1980
2644,6,Bachelor,Other,Marketing,2019-09-26,Fired,2019-07-20,Female,1,Married,0.0,1,2,5,28300,1,,40,1993
2645,6,Master,Marketing,Other,2019-06-04,Went to another company,2013-01-30,Female,2,Married,1.0,15,6,13,66000,1,,40,1978
2646,15,Master,Life Sciences,Accounting,,,2014-02-11,Female,3,Divorced,1.0,12,1,4,85400,0,Monthly,40,1985
2647,9,Master,Technical Degree,Other,,,2017-02-04,Female,1,Married,1.0,8,2,5,48800,1,Weekly,40,1987
2648,5,Master,Finance,Other,2019-01-30,Went to another company,2009-03-06,Female,5,Married,2.0,31,5,11,140900,0,Monthly,40,1964
2649,9,Bachelor,Marketing,Other,2019-03-15,Retired,2011-04-15,Female,1,Married,,11,9,13,53300,1,Monthly,40,1985
2650,2,Bachelor,Other,Other,2019-08-23,Went to another company,2019-01-31,Female,4,Married,6.0,27,8,31,113800,1,Less than monthly,40,1969
2651,4,Bachelor,Marketing,Marketing,2019-02-11,Retired,1982-12-14,Female,3,Single,,36,2,8,96400,1,Less than monthly,40,1962
2652,13,Master,Finance,Other,,,2016-03-22,Male,4,Married,3.0,22,1,2,98200,0,Monthly,40,1973
2653,12,Bachelor,Other,Sales,,,2015-03-31,Female,1,Single,2.0,19,10,30,38600,1,No travel,40,1974
2654,4,Bachelor,Finance,Sales,,,2016-05-30,Female,2,Divorced,1.0,6,2,4,28900,2,Weekly,40,1987
2655,1,Master,Finance,Marketing,2019-04-30,Retired,2011-01-08,Male,4,Married,3.0,36,4,11,106100,3,,40,1962
2656,14,Bachelor,Technical Degree,Accounting,2019-06-20,Went to another company,2018-05-25,Female,1,Divorced,1.0,6,11,12,59100,0,,40,1988
2657,7,Master,Business,Accounting,2019-05-22,Retired,2011-11-22,Female,3,Married,,7,1,2,73700,1,,40,1987
2658,5,Bachelor,Other,Marketing,2019-11-22,Fired,2019-05-08,Female,1,Married,0.0,1,1,2,28300,2,No travel,40,1994
2659,9,Associate,Marketing,Marketing,,,2012-12-02,Male,1,Single,1.0,20,1,3,49700,1,No travel,40,1973
2660,12,Master,Marketing,Other,,,2016-06-10,Female,2,Married,2.0,11,1,4,58600,1,Weekly,40,1986
2661,8,Below College,,Accounting,,,2017-11-19,Female,2,Married,2.0,11,2,5,75400,0,No travel,40,1985
2662,9,Bachelor,Technical Degree,Human Resources,,,2015-03-02,Male,1,Divorced,3.0,13,1,7,51700,4,Weekly,40,1985
2663,6,Master,Finance,Accounting,2019-11-28,Went to another company,2019-04-27,Male,2,Divorced,1.0,5,2,5,63100,1,,40,1992
2664,11,Bachelor,Technical Degree,Other,2019-07-19,Went to another company,2017-05-04,Female,2,Single,2.0,9,6,9,55300,2,Monthly,40,1985
2665,12,Bachelor,Marketing,Marketing,,,2016-11-26,Male,2,Married,4.0,16,1,2,48500,1,Monthly,40,1977
2666,12,Master,Finance,Marketing,2019-03-26,Retired,2017-03-31,Male,3,Married,,6,6,14,39700,3,Monthly,40,1990
2667,16,Bachelor,Other,Sales,,,2015-12-12,Female,1,Single,1.0,13,1,5,32300,0,Monthly,40,1984
2668,8,Master,Marketing,Other,,,2013-03-26,Female,3,Single,1.0,17,1,2,77000,2,Monthly,40,1980
2669,7,Master,Marketing,Marketing,2019-08-05,Went to another company,2014-12-26,Female,3,Married,0.0,6,8,20,39700,1,Monthly,40,1989
2670,6,Master,Business,Accounting,,,2019-04-16,Female,2,Married,0.0,1,3,7,56100,1,Weekly,40,1994
2671,10,Bachelor,Business,Sales,,,2017-03-07,Male,2,Married,1.0,9,7,11,31600,1,,40,1984
2672,10,Bachelor,Computer Science,Marketing,2019-07-26,Went to another company,2019-01-09,Female,1,Married,1.0,5,1,2,31900,3,Monthly,40,1989
2673,7,Master,Computer Science,Human Resources,2019-04-09,Went to another company,2016-08-28,Female,2,Single,3.0,19,1,6,67900,2,,40,1976
2674,9,Master,Business,Other,2019-12-05,Went to another company,2009-11-28,Female,2,Married,1.0,18,3,10,72100,3,Weekly,40,1975
2675,9,Bachelor,Other,Other,,,2015-10-13,Male,2,Married,2.0,22,5,13,81100,2,No travel,40,1971
2676,11,Bachelor,Marketing,Other,,,2018-04-12,Female,2,Married,2.0,17,14,56,70000,2,Less than Monthly,40,1977
2677,8,Bachelor,Other,Other,,,2017-10-22,Female,2,Married,0.0,3,1,3,46300,1,,40,1995
2678,21,Master,Computer Science,Sales,,,2012-08-12,Female,3,Single,2.0,19,7,16,46700,1,Monthly,40,1975
2679,9,Master,Finance,Information Technology,,,2014-05-08,Female,3,Married,4.0,26,1,5,114800,0,Monthly,40,1971
2680,1,Master,Computer Science,Marketing,,,2015-10-03,Female,1,Single,1.0,8,4,12,34800,1,Monthly,40,1988
2681,10,Bachelor,Technical Degree,Information Technology,2019-06-10,Went to another company,2019-04-05,Female,1,Married,6.0,23,4,6,86800,3,Monthly,40,1970
2682,3,Master,Other,Other,2019-10-10,Went to another company,2016-08-29,Female,1,Married,1.0,8,7,19,48800,1,No travel,40,1987
2683,11,Master,Finance,Marketing,2019-09-11,Fired,2019-07-22,Male,3,Married,1.0,7,1,4,40900,2,Monthly,40,1988
2684,11,Master,Other,Accounting,,,2012-11-23,Female,3,Single,0.0,8,1,3,75900,2,Weekly,40,1988
2685,10,Bachelor,Other,Other,,,2019-03-26,Male,2,Married,3.0,8,1,3,53600,1,No travel,40,1986
2686,18,Bachelor,Marketing,Accounting,,,2009-12-04,Female,5,Married,2.0,33,1,3,192200,2,Weekly,40,1963
2687,9,Master,Business,Accounting,2019-12-13,Went to another company,2012-08-23,Female,4,Married,3.0,37,1,2,196700,2,Monthly,40,1959
2688,12,Master,Other,Accounting,2019-03-11,Went to another company,2013-06-24,Male,2,Married,0.0,7,5,14,67000,1,,40,1988
2689,13,Bachelor,Other,Sales,,,2019-08-05,Male,1,Married,0.0,1,1,2,22700,0,Monthly,40,1995
2690,7,Bachelor,Other,Other,2019-09-06,Retired,2010-11-21,Female,2,Married,,13,8,12,62200,2,No travel,40,1980
2691,18,Bachelor,Life Sciences,Other,,,2019-03-18,Male,3,Married,1.0,4,11,16,52400,5,Monthly,40,1991
2692,16,Bachelor,Marketing,Human Resources,,,2014-04-09,Male,2,Single,2.0,15,1,2,60300,2,Less than monthly,40,1981
2693,8,Bachelor,Business,Other,,,2019-03-04,Male,3,Married,1.0,3,2,6,50900,1,monthly,40,1995
2694,3,Master,Other,Accounting,,,2015-12-15,Male,3,Single,2.0,11,1,5,82900,0,No travel,40,1983
2695,17,Master,Finance,Accounting,2019-09-13,Went to another company,2018-08-18,Male,3,Married,0.0,2,26,38,63500,0,Weekly,40,1991
2696,3,Below College,,Accounting,,,2017-12-05,Female,1,Divorced,0.0,3,2,9,54100,1,Monthly,40,1990
2697,8,Master,Other,Sales,,,2015-11-18,Female,2,Married,1.0,11,1,3,33500,1,No travel,40,1987
2698,9,Master,Marketing,Other,2019-05-20,Retired,1999-02-02,Male,3,Married,,21,1,3,86700,1,Weekly,40,1974
2699,3,Master,Other,Accounting,,,2019-08-15,Male,3,Divorced,1.0,2,5,6,63500,0,monthly,40,1995
2700,8,Bachelor,Computer Science,Marketing,,,2019-02-24,Male,2,Married,7.0,28,2,10,69200,2,,40,1968
2701,2,Doctor,Other,Information Technology,,,2019-04-08,Female,3,Married,1.0,6,4,9,63600,0,No travel,40,1989
2702,4,Bachelor,Marketing,Accounting,2019-07-05,Went to another company,2014-12-30,Female,2,Married,1.0,18,8,23,92700,1,,40,1978
2703,5,Associate,Other,Other,,,2019-07-01,Male,1,Single,1.0,1,2,7,39700,0,Weekly,40,1993
2704,5,Below College,,Marketing,2019-11-20,Fired,2019-07-02,Female,3,Married,3.0,18,11,14,56600,1,Monthly,40,1979
2705,7,Master,Marketing,Other,,,2013-01-30,Female,2,Single,1.0,13,2,5,62200,3,No travel,40,1981
